Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
35.223.238.178-192.168.1.74-443-50475-6,35.223.238.178,443,192.168.1.74,50475,6,08/04/2025 09:58:27 下午,1588,2,3,480.0,24.0,480.0,0.0,240.0,339.4112549695428,24.0,0.0,8.0,13.856406460551018,317380.3526448363,3148.6146095717886,397.0,523.1041961215758,1176.0,55.0,1438.0,1438.0,0.0,1438.0,1438.0,1533.0,766.5,579.1204537917824,1176.0,357.0,1,0,0,0,40,60,1259.4458438287154,1889.168765743073,0.0,480.0,164.0,244.94897427831782,60000.0,2,0,0,2,5,0,0,0,1.0,196.8,240.0,8.0,0,0,0,0,0,0,0,0,0,0,64240,63474,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-40.126.35.87-50308-443-6,192.168.1.74,50308,40.126.35.87,443,6,08/04/2025 09:58:27 下午,79422,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.77290926947193,39711.0,55664.8600285674,79072.0,350.0,0,0,0,0,0,79072.0,79072.0,0.0,79072.0,79072.0,0,0,0,0,20,40,12.590969756490644,25.181939512981288,0.0,0.0,0.0,0.0,0.0,2,0,0,1,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
35.223.238.178-192.168.1.74-443-50477-6,35.223.238.178,443,192.168.1.74,50477,6,08/04/2025 09:58:26 下午,1145872,25,7,33412.0,24.0,1460.0,0.0,1336.48,333.60869293230354,24.0,0.0,3.428571428571429,9.071147352221454,29179.5244145943,27.9263303405616,36963.6129032258,162244.63362500415,896695.0,0.0,1136755.0,47364.791666666664,193900.33183100048,937806.0,0.0,1145813.0,190968.83333333334,350265.5428565114,896781.0,693.0,0,0,0,0,500,140,21.81744557856375,6.1088847619978495,0.0,1460.0,1057.4545454545455,626.4180458622006,392399.5681818182,2,0,0,4,32,0,0,0,0.0,1090.5,1336.48,3.4285714285714284,0,0,0,33436,25,29418,0,0,0,0,64240,64240,23,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-35.223.238.178-50481-443-6,192.168.1.74,50481,35.223.238.178,443,6,08/04/2025 09:58:26 下午,2173447,11,13,2445.0,3627.0,1460.0,0.0,222.2727272727273,483.23495132473414,1420.0,0.0,279.0,518.9879574710766,2793.7189174615255,11.042367262693777,94497.69565217389,225862.38917483983,886393.0,0.0,2173447.0,217344.7,308731.0438600239,886709.0,0.0,1962101.0,163508.4166666667,295804.68021727947,886435.0,0.0,0,0,0,0,232,264,5.061084995401314,5.981282267292462,0.0,1460.0,242.88,485.11015243962885,235331.85999999996,1,2,1,10,23,0,0,0,1.0,253.0,222.27272727272728,279.0,0,0,0,6072,11,3095,0,0,0,0,64240,64239,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
35.223.238.178-192.168.1.74-443-50474-6,35.223.238.178,443,192.168.1.74,50474,6,08/04/2025 09:58:26 下午,4201482,2,3,386.0,0.0,228.0,158.0,193.0,49.49747468305833,0.0,0.0,0.0,0.0,91.87234409191804,1.1900562706206999,1050370.5,1941547.999371721,3961448.0,39721.0,199994.0,199994.0,0.0,199994.0,199994.0,4161761.0,2080880.5,2659524.0634580655,3961448.0,200313.0,1,0,0,0,40,60,0.47602250824827996,0.71403376237242,0.0,228.0,90.66666666666666,102.55665101136378,10517.866666666665,1,0,0,2,5,0,0,0,1.0,108.8,193.0,0.0,0,0,0,0,0,0,2,386,3,0,64240,63854,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
156.146.58.185-192.168.1.74-443-50364-6,156.146.58.185,443,192.168.1.74,50364,6,08/04/2025 09:58:31 下午,1118,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,27728.08586762075,3577.8175313059032,372.6666666666667,584.2339713961636,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,1046.0,0.0,1046.0,1046.0,1,0,0,0,40,40,1788.9087656529516,1788.9087656529516,0.0,31.0,12.399999999999999,16.97939928266015,288.3,2,0,0,2,4,0,0,0,1.0,15.5,15.5,0.0,0,0,0,0,0,0,0,0,0,0,64240,63499,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-35.223.238.178-50487-443-6,192.168.1.74,50487,35.223.238.178,443,6,08/04/2025 09:58:29 下午,4719745,10,10,1584.0,3284.0,1460.0,0.0,158.4,458.02358017901213,1460.0,0.0,328.4,592.0786734510503,1031.4116546550715,4.237517069248445,248407.6315789474,634756.0432865537,2494173.0,0.0,4719745.0,524416.1111111111,866515.7373156077,2494368.0,0.0,4505623.0,500624.77777777775,882859.9458990901,2494173.0,0.0,0,0,0,0,212,204,2.1187585346242224,2.1187585346242224,0.0,1460.0,231.80952380952385,512.0550379644379,262200.3619047619,1,2,1,6,19,0,0,0,1.0,243.4,158.4,328.4,0,0,0,1810,4,1282778,5,792,5,1642,64240,64239,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-35.223.238.178-50486-443-6,192.168.1.74,50486,35.223.238.178,443,6,08/04/2025 09:58:29 下午,14614239,19,25,5171.0,5845.0,1460.0,0.0,272.157894736842,445.1583068175354,1460.0,0.0,233.79999999999993,473.3457158004778,753.7854006630109,3.0107623120163836,339866.0232558138,1547628.4458073338,1.0056815E7,0.0,1.4396539E7,799807.7222222221,2351898.121277235,1.0056815E7,0.0,1.4396403E7,599850.1250000001,2061020.1484987186,1.0097544E7,0.0,0,0,0,0,392,504,1.3001019074616202,1.7106604045547633,0.0,1460.0,244.8,452.8070831440853,205034.25454545458,2,2,0,19,43,0,0,0,1.0,250.36363636363637,272.1578947368421,233.8,0,0,0,4969,9,7233,6,1723,8,1948,64240,64239,12,20,1149458.0,0.0,1149458.0,1149458.0,1.0056815E7,0.0,1.0056815E7,1.0056815E7,NeedManualLabel
192.168.1.74-150.171.27.10-50714-443-6,192.168.1.74,50714,150.171.27.10,443,6,08/04/2025 09:58:48 下午,2375836,17,17,1821.0,8241.0,676.0,0.0,107.11764705882354,220.6249312614457,1460.0,0.0,484.7647058823529,651.597510873446,4235.140809382466,14.3107520889489,71995.03030303029,181744.7379118727,857285.0,0.0,2375836.0,148489.75,241667.2242616556,857285.0,79.0,1833572.0,114598.25,227249.99615914925,857610.0,0.0,0,0,0,0,352,344,7.15537604447445,7.15537604447445,0.0,1460.0,287.4857142857143,510.74918280021984,260864.7277310924,0,2,1,14,33,0,0,0,1.0,295.94117647058823,107.11764705882354,484.7647058823529,0,0,0,10062,16,5494,0,0,0,0,65535,64240,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-13.107.21.200-50731-443-6,192.168.1.74,50731,13.107.21.200,443,6,08/04/2025 09:58:50 下午,1021332,12,14,859.0,8136.0,379.0,0.0,71.58333333333334,118.68097675038,1460.0,0.0,581.1428571428571,685.8544202046712,8807.126380060548,25.456952293671403,40853.28,99919.93664826523,454056.0,0.0,1021332.0,92848.36363636363,136743.4910335938,454495.0,248.0,740372.0,56951.69230769232,126254.25740041706,454056.0,0.0,0,0,0,0,252,284,11.74936259707911,13.707589696592294,0.0,1460.0,333.14814814814815,556.8831325887178,310118.8233618234,0,2,1,9,25,0,0,0,1.0,345.96153846153845,71.58333333333333,581.1428571428571,0,0,0,8995,13,12161,0,0,0,0,65535,64240,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
35.223.238.178-192.168.1.74-443-50471-6,35.223.238.178,443,192.168.1.74,50471,6,08/04/2025 09:59:01 下午,4002559,1,2,386.0,0.0,386.0,386.0,386.0,0.0,0.0,0.0,0.0,0.0,96.43830359527493,0.7495204942637947,2001279.5,2771925.757395479,3961327.0,41232.0,0,0,0,0,0,3961327.0,3961327.0,0.0,3961327.0,3961327.0,1,0,0,0,20,40,0.24984016475459825,0.4996803295091965,0.0,386.0,193.00000000000003,222.85720390719555,49665.333333333336,1,0,0,1,3,0,0,0,2.0,257.3333333333333,386.0,0.0,0,0,0,0,0,0,1,386,2,0,64240,63854,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-192.34.20.166-50933-443-6,192.168.1.74,50933,192.34.20.166,443,6,08/04/2025 09:59:06 下午,1772955,14,17,2257.0,6307.0,1460.0,0.0,161.21428571428575,392.29721436126005,1460.0,0.0,371.0,625.1902710375458,4830.353844288208,17.484933345741997,59098.5,127188.88042775403,517188.0,0.0,1613498.0,124115.23076923077,189344.10365925217,559006.0,0.0,1613450.0,100840.625,164317.8466042262,517188.0,0.0,0,0,0,0,292,344,7.896421510980256,9.58851183476174,0.0,1460.0,267.6250000000001,528.7320652033444,279557.59677419363,2,2,0,12,30,0,0,0,1.0,276.258064516129,161.21428571428572,371.0,0,0,0,8564,14,5928,0,0,0,0,64240,64239,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-35.223.238.178-51058-443-6,192.168.1.74,51058,35.223.238.178,443,6,08/04/2025 09:59:16 下午,1182984,8,11,1787.0,3622.0,1246.0,0.0,223.37500000000006,450.5884842545991,1460.0,0.0,329.2727272727273,562.7934063062735,4572.3357205169295,16.061079439789548,65721.33333333333,106734.5159295056,317343.0,0.0,985006.0,140715.14285714287,135890.82041039242,317440.0,315.0,865641.0,86564.1,111931.94225604732,251892.0,0.0,0,0,0,0,172,224,6.7625597641219155,9.298519675667633,0.0,1460.0,270.44999999999993,498.2869047784461,248289.83947368423,2,2,0,8,18,0,0,0,1.0,284.6842105263158,223.375,329.27272727272725,0,0,0,5409,9,6251,0,0,0,0,64240,64239,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.74-13.107.246.74-50378-443-6,192.168.1.74,50378,13.107.246.74,443,6,08/04/2025 09:58:40 下午,43894147,3,2,1.0,63.0,1.0,0.0,0.33333333333333337,0.5773502691896257,39.0,24.0,31.5,10.606601717798213,1.4580531659494376,0.1139104035897998,1.097353675E7,2.194680283383692E7,4.3893741E7,3.0,4.3894147E7,2.19470735E7,3.103776414528541E7,4.3894087E7,60.0,343.0,343.0,0.0,343.0,343.0,0,0,0,0,60,40,0.06834624215387988,0.045564161435919924,0.0,39.0,10.833333333333334,16.70229525145172,278.96666666666664,1,0,1,2,5,0,0,0,0.0,13.0,0.3333333333333333,31.5,0,0,0,0,0,0,3,1,2,63,64240,64240,0,20,0,0,0,0,4.3893741E7,0.0,4.3893741E7,4.3893741E7,NeedManualLabel
192.168.1.74-13.107.246.74-50380-443-6,192.168.1.74,50380,13.107.246.74,443,6,08/04/2025 09:58:41 下午,45373499,4,5,2.0,63.0,1.0,0.0,0.5,0.5773502691896257,39.0,0.0,12.6,18.04993074778959,1.4325542757899274,0.19835366895552842,5671687.375,1.5906357701497842E7,4.5036895E7,0.0,4.5043611E7,1.5014537E7,2.6000124855048753E7,4.5036895E7,607.0,336078.0,84019.5,162971.685975407,328417.0,0.0,0,0,0,0,80,100,0.08815718620245708,0.11019648275307134,0.0,39.0,6.6,13.599019572503503,184.93333333333334,2,0,0,3,9,0,0,0,1.0,7.333333333333333,0.5,12.6,0,0,0,0,0,0,4,2,5,63,63195,64239,1,20,0,0,0,0,4.5036895E7,0.0,4.5036895E7,4.5036895E7,NeedManualLabel
58.216.23.55-192.168.1.88-443-51490-6,58.216.23.55,443,192.168.1.88,51490,6,08/04/2025 09:59:13 下午,13672651,3,5,31.0,270.0,31.0,0.0,10.333333333333332,17.8978583448784,239.0,0.0,54.0,104.28566536202376,22.014750467923154,0.5851096469879908,1953235.8571428568,5146563.005059249,1.3624497E7,71.0,1.3666017E7,6833008.5,9663177.729018778,1.3665907E7,110.0,1.3671969E7,3417992.2500000005,6804358.921530883,1.3624497E7,71.0,1,0,0,0,60,100,0.21941611762049656,0.3656935293674943,0.0,239.0,36.888888888888886,77.26325848106013,5969.61111111111,2,0,0,4,8,0,0,0,1.0,41.5,10.333333333333334,54.0,0,0,0,0,0,0,3,31,5,270,64240,65535,0,20,40862.0,0.0,40862.0,40862.0,1.3624497E7,0.0,1.3624497E7,1.3624497E7,NeedManualLabel
58.216.23.55-192.168.1.88-443-51493-6,58.216.23.55,443,192.168.1.88,51493,6,08/04/2025 09:59:17 下午,9880227,4,5,31.0,285.0,31.0,0.0,7.749999999999999,15.5,254.0,0.0,57.0,110.94142598686932,31.983070834303707,0.9109102452808018,1235028.375,3475245.7605611947,9835766.0,0.0,9878911.0,3292970.333333333,5699879.677287262,9874624.0,0.0,9879507.0,2469876.75,4910618.965807289,9835766.0,1482.0,1,0,0,0,80,100,0.40484899790257856,0.5060612473782232,0.0,254.0,34.7,78.42767368728974,6150.899999999999,2,0,0,4,9,0,0,0,1.0,38.55555555555556,7.75,57.0,0,0,0,0,0,0,4,31,5,285,64240,64240,0,20,37859.0,0.0,37859.0,37859.0,9835766.0,0.0,9835766.0,9835766.0,NeedManualLabel
192.168.1.88-106.75.17.235-48980-443-6,192.168.1.88,48980,106.75.17.235,443,6,08/04/2025 09:59:27 下午,91,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,340659.34065934067,21978.021978021978,91.0,0.0,91.0,91.0,91.0,91.0,0.0,91.0,91.0,0,0,0,0,0,1,0,0,0,40,0,21978.021978021978,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
106.75.17.235-192.168.1.88-443-48980-6,106.75.17.235,443,192.168.1.88,48980,6,08/04/2025 09:59:27 下午,5661,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.29447094152977,5661.0,0.0,5661.0,5661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,176.64723547076488,176.64723547076488,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.88-106.75.17.235-48981-443-6,192.168.1.88,48981,106.75.17.235,443,6,08/04/2025 09:59:28 下午,64,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,484375.0,31250.0,64.0,0.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,1,0,0,0,40,0,31250.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
106.75.17.235-192.168.1.88-443-48981-6,106.75.17.235,443,192.168.1.88,48981,6,08/04/2025 09:59:28 下午,941,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.3985122210415,941.0,0.0,941.0,941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1062.6992561105208,1062.6992561105208,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.88-8.153.99.97-58884-443-6,192.168.1.88,58884,8.153.99.97,443,6,08/04/2025 09:58:26 下午,61940320,34,35,14248.0,5032.0,1432.0,0.0,419.05882352941177,587.4474801116121,580.0,0.0,143.77142857142854,241.7430679965193,311.2673618734937,1.1139755170783747,910887.0588235292,2511083.600234921,8010263.0,0.0,6.1927113E7,1876579.1818181816,3366572.791444396,8010263.0,42.0,6.1939417E7,1821747.5588235294,3333497.985361898,8012900.0,0.0,0,0,0,0,680,700,0.548915472183547,0.5650600448948278,0.0,1432.0,295.8857142857143,481.41574255965605,231761.11718426505,2,0,0,26,69,0,0,0,1.0,300.17391304347825,419.05882352941177,143.77142857142857,0,0,0,2406,4,80402,4,1781,4,629,65535,64239,16,20,34217.0,8949.481756743555,54162.0,28194.0,7706664.75,731254.1313523832,8010263.0,5898414.0,NeedManualLabel
192.168.1.74-35.223.238.178-51192-443-6,192.168.1.74,51192,35.223.238.178,443,6,08/04/2025 09:59:27 下午,1901252,6,9,1021.0,3607.0,517.0,0.0,170.16666666666666,263.6531180674082,1420.0,0.0,400.77777777777777,590.257312063514,2434.1854735721513,7.889538051767993,135803.71428571426,335594.13516866526,1261009.0,0.0,640243.0,128048.6,113016.37779012385,212945.0,649.0,1692661.0,211582.625,434383.24757750746,1261069.0,0.0,0,0,0,0,132,184,3.1558152207071974,4.7337228310607955,0.0,1420.0,289.2500000000001,477.17858292257836,227699.39999999997,1,2,0,8,14,0,0,0,1.0,308.53333333333336,170.16666666666666,400.77777777777777,0,0,0,4356,7,10109,6,1021,9,3607,64240,64240,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.88-221.230.246.191-38206-80-6,192.168.1.88,38206,221.230.246.191,80,6,08/04/2025 09:59:28 下午,1662528,6,6,218.0,1843.0,218.0,0.0,36.333333333333336,88.99812732112214,1460.0,0.0,307.1666666666667,585.1804564975378,1239.678369326712,7.217923547753782,151138.9090909091,459053.86667807394,1533237.0,0.0,1650891.0,330178.2,673647.0235558827,1533237.0,791.0,1653289.0,330657.8,678470.626652105,1542818.0,0.0,0,0,0,0,140,124,3.608961773876891,3.608961773876891,0.0,1460.0,158.53846153846155,408.15287482850005,166588.76923076922,2,2,0,4,11,0,0,0,1.0,171.75,36.333333333333336,307.1666666666667,0,0,0,0,0,0,6,218,6,1843,65535,64239,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.88-58.221.33.151-39839-443-6,192.168.1.88,39839,58.221.33.151,443,6,08/04/2025 09:59:29 下午,694950,12,53,603.0,63995.0,264.0,0.0,50.25,90.12932627366885,1460.0,0.0,1207.4528301886794,530.6172953064896,92953.44988848119,93.53190877041514,10858.59375,76871.4053100389,615787.0,0.0,685633.0,62330.27272727272,183760.37637918076,615787.0,57.0,681688.0,13109.384615384613,85871.69223681268,620080.0,0.0,0,0,0,0,260,1064,17.267429311461257,76.26447945895389,0.0,1460.0,978.7575757575759,665.7056882761806,443164.06340326334,2,2,0,18,64,0,0,0,4.0,993.8153846153846,50.25,1207.4528301886792,0,0,0,64598,50,96485,0,0,0,0,65535,64239,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
47.117.162.58-192.168.1.88-443-38523-6,47.117.162.58,443,192.168.1.88,38523,6,08/04/2025 09:59:30 下午,4998164,5,3,3180.0,517.0,1460.0,0.0,636.0,759.6578177047874,517.0,0.0,172.33333333333331,298.4900891710365,739.6716074142425,1.6005877358165919,714023.4285714286,1872571.6289489754,4960566.0,0.0,37598.0,9399.5,12109.811022472646,25377.0,0.0,4988919.0,2494459.5,3527667.342992037,4988897.0,22.0,0,0,0,0,104,60,1.0003673348853699,0.600220400931222,0.0,1460.0,410.77777777777777,620.4276303038449,384930.44444444444,1,1,0,2,8,0,0,0,0.0,462.125,636.0,172.33333333333334,0,0,0,3697,4,130493,5,3180,3,517,64240,65535,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
58.216.23.55-192.168.1.88-443-51505-6,58.216.23.55,443,192.168.1.88,51505,6,08/04/2025 09:59:31 下午,4566572,2384,300,3454263.0,289.0,1460.0,0.0,1448.9358221476525,116.45056112098274,238.0,0.0,0.9633333333333334,14.043243851825267,756486.922794604,587.7494102797459,1702.039508013417,48599.88200555323,2478388.0,-30.0,2086824.0,875.7129668485093,9290.105974999933,196698.0,0.0,4556409.0,15238.82608695652,145152.59985979204,2478388.0,8.0,1,0,0,0,47680,6000,522.0546177745582,65.6947925051877,0.0,1460.0,1286.6696461824947,469.7782588730005,220691.61250974785,1,0,0,286,2684,0,0,0,0.0,1287.1490312965723,1448.935822147651,0.9633333333333334,0,0,0,3454552,2384,1655411,2384,3454263,300,289,64240,65535,2381,20,0,0,0,0,0,0,0,0,NeedManualLabel
58.216.23.55-192.168.1.88-443-51488-6,58.216.23.55,443,192.168.1.88,51488,6,08/04/2025 09:59:04 下午,31588052,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,0.9813837206548855,0.1266301575038562,1.0529350666666666E7,1.8201687989173155E7,3.1546837E7,687.0,687.0,687.0,0.0,687.0,687.0,3.1546837E7,3.1546837E7,0.0,3.1546837E7,3.1546837E7,1,0,0,0,40,40,0.0633150787519281,0.0633150787519281,0.0,31.0,12.399999999999999,16.97939928266015,288.3,1,0,1,2,4,0,0,0,1.0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,2,0,64240,65535,0,20,41215.0,0.0,41215.0,41215.0,3.1546837E7,0.0,3.1546837E7,3.1546837E7,NeedManualLabel
192.168.1.88-221.230.246.191-33567-443-6,192.168.1.88,33567,221.230.246.191,443,6,08/04/2025 09:59:27 下午,8096819,199,387,2207.0,534593.0,517.0,0.0,11.090452261306535,59.333434280612785,1460.0,0.0,1381.3772609819125,308.3549571276979,66297.64108596227,72.37410148355792,13840.716239316234,249923.66422305757,5994600.0,0.0,8088613.0,40851.58080808082,429233.81686311035,5997114.0,6.0,8086727.0,20950.069948186527,307792.28794938925,5995240.0,0.0,0,0,0,0,4000,7744,24.577553234177522,47.79654824938041,0.0,1460.0,914.4804088586023,697.3927682807905,486356.67325034435,2,2,0,136,585,0,0,0,1.0,916.0409556313994,11.090452261306533,1381.377260981912,0,0,0,536800,384,284148,199,2207,387,534593,65535,64239,8,20,2094013.0,0.0,2094013.0,2094013.0,5994600.0,0.0,5994600.0,5994600.0,NeedManualLabel
192.168.1.88-221.230.246.191-33564-443-6,192.168.1.88,33564,221.230.246.191,443,6,08/04/2025 09:59:27 下午,8588224,239,478,2681.0,671952.0,517.0,0.0,11.217573221757322,58.033773352662394,1460.0,0.0,1405.7573221757339,264.25168998335977,78553.26083716494,83.48641116021193,11994.726256983238,218992.8262372015,5779012.0,-9.0,8580929.0,36054.32352941176,379261.9012040627,5779012.0,6.0,8580892.0,17989.291404612162,278964.8863898484,6011506.0,0.0,0,0,0,0,4800,9564,27.828803720070646,55.65760744014129,0.0,1460.0,939.6002785515316,693.520660792113,480970.906945529,2,2,0,135,716,0,0,0,2.0,940.910739191074,11.217573221757322,1405.7573221757323,0,0,0,674633,475,263978,239,2681,478,671952,65535,64239,10,20,2801917.0,0.0,2801917.0,2801917.0,5779012.0,0.0,5779012.0,5779012.0,NeedManualLabel
192.168.1.88-221.230.246.191-33565-443-6,192.168.1.88,33565,221.230.246.191,443,6,08/04/2025 09:59:27 下午,8556534,243,596,2697.0,833903.0,517.0,0.0,11.098765432098757,57.8405341880913,1460.0,0.0,1399.1661073825494,282.45641756587816,97773.23388184984,98.05372128480995,10210.66109785203,199443.1138966942,5712439.0,0.0,8546691.0,35316.9049586777,370595.6499876866,5712439.0,6.0,8546709.0,14364.216806722688,236990.03801843268,5716841.0,0.0,0,0,0,0,4880,11924,28.39934954971254,69.65437173509741,0.0,1460.0,995.9523809523813,674.6425991482485,455142.6365855042,2,2,0,166,838,0,0,0,2.0,997.1394517282479,11.098765432098766,1399.1661073825503,0,0,0,836600,593,296965,243,2697,596,833903,65535,64239,10,20,2834252.0,0.0,2834252.0,2834252.0,5712439.0,0.0,5712439.0,5712439.0,NeedManualLabel
192.168.1.88-8.153.99.97-58882-443-6,192.168.1.88,58882,8.153.99.97,443,6,08/04/2025 09:59:35 下午,11110,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.02700270027003,5555.0,7116.3226458614145,10587.0,523.0,0,0,0,0,0,10587.0,10587.0,0.0,10587.0,10587.0,0,0,0,0,20,40,90.00900090009002,180.01800180018003,0.0,0.0,0.0,0.0,0.0,2,0,0,1,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.88-101.132.39.161-56207-443-6,192.168.1.88,56207,101.132.39.161,443,6,08/04/2025 09:59:27 下午,8359751,4,5,432.0,347.0,432.0,0.0,108.0,216.0,309.0,0.0,69.4,134.9473971590412,93.18459365595938,1.076587089735089,1044968.8749999998,2942502.9180058567,8327272.0,0.0,8347389.0,2782463.0,4801955.860362213,8327272.0,61.0,8359033.0,2089758.25,4159271.5332032503,8328655.0,0.0,1,0,0,0,80,100,0.4784831509933729,0.5981039387417162,0.0,432.0,121.1,189.59632556214441,35946.766666666656,2,0,0,4,9,0,0,0,1.0,134.55555555555554,108.0,69.4,0,0,0,0,0,0,4,432,5,347,65535,64239,0,20,20117.0,0.0,20117.0,20117.0,8327272.0,0.0,8327272.0,8327272.0,NeedManualLabel
192.168.1.88-106.14.25.68-56957-443-6,192.168.1.88,56957,106.14.25.68,443,6,08/04/2025 09:59:27 下午,8314012,4,5,195.0,249.0,195.0,0.0,48.75,97.5,211.0,0.0,49.8,91.60349338316743,53.403819960808335,1.0825098640704391,1039251.5000000002,2926003.4903687807,8280726.0,120.0,8302520.0,2767506.6666666665,4774596.309170476,8280726.0,1989.0,8311893.0,2077973.25,4136675.7677441416,8282980.0,1373.0,1,0,0,0,80,100,0.4811154951424174,0.6013943689280218,0.0,211.0,63.9,94.97537692592866,9020.322222222221,2,0,0,4,9,0,0,0,1.0,71.0,48.75,49.8,0,0,0,0,0,0,4,195,5,249,65535,64239,0,20,21794.0,0.0,21794.0,21794.0,8280726.0,0.0,8280726.0,8280726.0,NeedManualLabel
